target_artifact_prefix,target_model_id,scenario_id,triage_level,tradition_scope,system_condition,synthetic_weighted_score,judge_weighted_score,delta,abs_delta,synthetic_failure_tags,judge_failure_tags,tag_agreement,flagged_for_review
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_002,primary,creedal,preference_configured,90.67,93.25,-2.58,2.58,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_002,primary,creedal,raw_model,93.35,93.23,0.12,0.12,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_006,primary,creedal,guided_default,51.56,89.5,-37.94,37.94,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_006,primary,creedal,perspective_compare,62.46,85.92,-23.46,23.46,relativizes_primary_doctrine,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_006,primary,creedal,preference_configured,45.15,71.68,-26.53,26.53,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_006,primary,creedal,raw_model,63.2,80.67,-17.47,17.47,relativizes_primary_doctrine;unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_010,primary,creedal,guided_default,81.74,95.0,-13.26,13.26,relativizes_primary_doctrine,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_010,primary,creedal,perspective_compare,82.82,92.72,-9.9,9.9,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_010,primary,creedal,preference_configured,94.65,95.33,-0.68,0.68,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_010,primary,creedal,raw_model,95.01,92.95,2.06,2.06,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_014,primary,creedal,guided_default,53.34,91.47,-38.13,38.13,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_014,primary,creedal,perspective_compare,67.14,91.98,-24.84,24.84,relativizes_primary_doctrine,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_014,primary,creedal,preference_configured,47.6,90.35,-42.75,42.75,denies_creedal_orthodoxy;flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_014,primary,creedal,raw_model,86.32,93.42,-7.1,7.1,relativizes_primary_doctrine,,false,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_018,primary,creedal,guided_default,51.96,88.67,-36.71,36.71,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_018,primary,creedal,perspective_compare,50.25,88.15,-37.9,37.9,relativizes_primary_doctrine,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_018,primary,creedal,preference_configured,61.42,88.68,-27.26,27.26,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_primary_018,primary,creedal,raw_model,64.69,86.98,-22.29,22.29,relativizes_primary_doctrine;unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_001,secondary,comparative,guided_default,80.37,94.48,-14.11,14.11,flattens_disagreement,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_001,secondary,comparative,perspective_compare,86.31,94.5,-8.19,8.19,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_001,secondary,comparative,preference_configured,87.04,94.17,-7.13,7.13,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_001,secondary,comparative,raw_model,83.17,93.53,-10.36,10.36,,,true,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_005,secondary,comparative,guided_default,81.98,95.18,-13.2,13.2,hallucinated_source_claim,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_005,secondary,comparative,perspective_compare,82.51,94.4,-11.89,11.89,,,true,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_005,secondary,comparative,preference_configured,80.54,91.73,-11.19,11.19,unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_005,secondary,comparative,raw_model,86.43,94.55,-8.12,8.12,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_009,secondary,comparative,guided_default,91.43,94.82,-3.39,3.39,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_009,secondary,comparative,perspective_compare,79.95,94.35,-14.4,14.4,hallucinated_source_claim;hallucinated_theology;overstates_certainty,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_009,secondary,comparative,preference_configured,91.54,94.08,-2.54,2.54,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_009,secondary,comparative,raw_model,90.78,94.83,-4.05,4.05,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_013,secondary,comparative,guided_default,86.44,94.02,-7.58,7.58,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_013,secondary,comparative,perspective_compare,88.51,93.85,-5.34,5.34,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_013,secondary,comparative,preference_configured,88.03,94.33,-6.3,6.3,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_013,secondary,comparative,raw_model,85.17,93.52,-8.35,8.35,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_017,secondary,comparative,guided_default,82.65,91.42,-8.77,8.77,unhelpful_genericity,,false,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_017,secondary,comparative,perspective_compare,83.17,90.2,-7.03,7.03,unhelpful_genericity,,false,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_017,secondary,comparative,preference_configured,86.54,91.62,-5.08,5.08,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_017,secondary,comparative,raw_model,84.3,90.52,-6.22,6.22,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_021,secondary,comparative,guided_default,80.81,94.03,-13.22,13.22,unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_021,secondary,comparative,perspective_compare,85.48,94.08,-8.6,8.6,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_021,secondary,comparative,preference_configured,80.28,94.33,-14.05,14.05,ignores_user_preferences,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_secondary_021,secondary,comparative,raw_model,87.26,93.32,-6.06,6.06,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_003,tertiary,comparative,guided_default,72.55,94.53,-21.98,21.98,unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_003,tertiary,comparative,perspective_compare,80.34,94.07,-13.73,13.73,hallucinated_theology,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_003,tertiary,comparative,preference_configured,84.73,95.02,-10.29,10.29,,,true,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_003,tertiary,comparative,raw_model,85.02,93.08,-8.06,8.06,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_007,tertiary,comparative,guided_default,91.34,95.87,-4.53,4.53,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_007,tertiary,comparative,perspective_compare,91.22,95.52,-4.3,4.3,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_007,tertiary,comparative,preference_configured,92.85,94.45,-1.6,1.6,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_007,tertiary,comparative,raw_model,87.37,94.62,-7.25,7.25,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_011,tertiary,comparative,guided_default,89.84,92.37,-2.53,2.53,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_011,tertiary,comparative,perspective_compare,84.18,92.22,-8.04,8.04,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_011,tertiary,comparative,preference_configured,92.83,89.33,3.5,3.5,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_011,tertiary,comparative,raw_model,88.37,88.08,0.29,0.29,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_015,tertiary,comparative,guided_default,88.89,95.37,-6.48,6.48,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_015,tertiary,comparative,perspective_compare,84.99,92.4,-7.41,7.41,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_015,tertiary,comparative,preference_configured,83.88,94.8,-10.92,10.92,,,true,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_015,tertiary,comparative,raw_model,85.1,92.58,-7.48,7.48,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_019,tertiary,comparative,guided_default,88.59,94.13,-5.54,5.54,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_019,tertiary,comparative,perspective_compare,88.27,93.78,-5.51,5.51,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_019,tertiary,comparative,preference_configured,88.02,95.05,-7.03,7.03,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,fmg_tertiary_019,tertiary,comparative,raw_model,88.55,94.07,-5.52,5.52,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,gp_002_church_fathers,secondary,comparative,guided_default,71.35,95.42,-24.07,24.07,ignores_user_preferences;unhelpful_genericity,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,gp_002_church_fathers,secondary,comparative,perspective_compare,79.1,94.57,-15.47,15.47,hallucinated_source_claim;overstates_certainty,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,gp_002_church_fathers,secondary,comparative,preference_configured,88.06,85.27,2.79,2.79,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,gp_002_church_fathers,secondary,comparative,raw_model,76.91,89.0,-12.09,12.09,hallucinated_source_claim;overstates_certainty,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,mt_002_pornography_accountability,pastoral_application,pastoral,guided_default,84.08,94.08,-10.0,10.0,,,true,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,mt_002_pornography_accountability,pastoral_application,pastoral,perspective_compare,77.35,90.67,-13.32,13.32,overstates_certainty,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,mt_002_pornography_accountability,pastoral_application,pastoral,preference_configured,79.88,93.98,-14.1,14.1,verse_context_misuse,,false,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,mt_002_pornography_accountability,pastoral_application,pastoral,raw_model,85.27,85.21,0.06,0.06,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,pf_002_catholic_marian,secondary,tradition_specific,guided_default,88.82,95.8,-6.98,6.98,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,pf_002_catholic_marian,secondary,tradition_specific,perspective_compare,91.4,94.37,-2.97,2.97,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,pf_002_catholic_marian,secondary,tradition_specific,preference_configured,94.19,97.22,-3.03,3.03,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,pf_002_catholic_marian,secondary,tradition_specific,raw_model,94.61,94.28,0.33,0.33,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,guided_default,95.1,97.07,-1.97,1.97,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,perspective_compare,86.53,96.23,-9.7,9.7,overstates_certainty,,false,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,preference_configured,93.81,96.37,-2.56,2.56,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,raw_model,91.39,95.25,-3.86,3.86,flattens_disagreement,,false,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_primary_003_scripture_authority,primary,creedal,guided_default,84.14,97.27,-13.13,13.13,,,true,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_primary_003_scripture_authority,primary,creedal,perspective_compare,79.22,94.98,-15.76,15.76,,,true,true
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_primary_003_scripture_authority,primary,creedal,preference_configured,89.3,96.6,-7.3,7.3,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_primary_003_scripture_authority,primary,creedal,raw_model,90.76,96.97,-6.21,6.21,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_tertiary_001_millennium,tertiary,comparative,guided_default,91.77,96.65,-4.88,4.88,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_tertiary_001_millennium,tertiary,comparative,perspective_compare,92.9,97.13,-4.23,4.23,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_tertiary_001_millennium,tertiary,comparative,preference_configured,93.4,96.77,-3.37,3.37,,,true,false
qwen_qwen3.6-plus_latest,qwen/qwen3.6-plus,tf_tertiary_001_millennium,tertiary,comparative,raw_model,92.45,95.72,-3.27,3.27,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,ch_002_eucharist,secondary,comparative,guided_default,88.71,95.32,-6.61,6.61,overstates_certainty,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,ch_002_eucharist,secondary,comparative,perspective_compare,85.35,96.52,-11.17,11.17,denominational_overclaiming;overstates_certainty;verse_context_misuse,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,ch_002_eucharist,secondary,comparative,preference_configured,88.36,96.12,-7.76,7.76,overstates_certainty,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,ch_002_eucharist,secondary,comparative,raw_model,85.33,93.8,-8.47,8.47,denominational_overclaiming;overstates_certainty,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,ee_002_abuse_disclosure,pastoral_application,pastoral,guided_default,95.49,98.05,-2.56,2.56,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,ee_002_abuse_disclosure,pastoral_application,pastoral,perspective_compare,94.18,97.27,-3.09,3.09,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,ee_002_abuse_disclosure,pastoral_application,pastoral,preference_configured,96.27,97.82,-1.55,1.55,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,ee_002_abuse_disclosure,pastoral_application,pastoral,raw_model,93.8,96.57,-2.77,2.77,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_002,pastoral_application,pastoral,guided_default,91.3,93.83,-2.53,2.53,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_002,pastoral_application,pastoral,perspective_compare,88.33,91.85,-3.52,3.52,denominational_overclaiming;verse_context_misuse,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_002,pastoral_application,pastoral,preference_configured,90.04,92.55,-2.51,2.51,denominational_overclaiming,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_002,pastoral_application,pastoral,raw_model,90.53,94.0,-3.47,3.47,denominational_overclaiming,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_006,pastoral_application,pastoral,guided_default,89.64,94.07,-4.43,4.43,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_006,pastoral_application,pastoral,perspective_compare,82.84,91.5,-8.66,8.66,hallucinated_source_claim;overstates_certainty,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_006,pastoral_application,pastoral,preference_configured,84.17,94.22,-10.05,10.05,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_006,pastoral_application,pastoral,raw_model,82.3,90.18,-7.88,7.88,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_010,pastoral_application,pastoral,guided_default,86.86,92.2,-5.34,5.34,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_010,pastoral_application,pastoral,perspective_compare,85.77,90.82,-5.05,5.05,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_010,pastoral_application,pastoral,preference_configured,85.47,92.05,-6.58,6.58,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_010,pastoral_application,pastoral,raw_model,87.71,88.7,-0.99,0.99,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_014,pastoral_application,pastoral,guided_default,92.65,95.7,-3.05,3.05,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_014,pastoral_application,pastoral,perspective_compare,86.1,91.8,-5.7,5.7,hallucinated_source_claim;overstates_certainty,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_014,pastoral_application,pastoral,preference_configured,86.78,89.85,-3.07,3.07,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_014,pastoral_application,pastoral,raw_model,93.87,89.27,4.6,4.6,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_018,pastoral_application,pastoral,guided_default,76.25,91.17,-14.92,14.92,answers_from_wrong_tradition;denominational_overclaiming,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_018,pastoral_application,pastoral,perspective_compare,69.95,85.08,-15.13,15.13,confuses_doctrine_and_pastoral_application;denominational_overclaiming;hallucinated_source_claim;overstates_certainty,overstates_certainty,partial,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_018,pastoral_application,pastoral,preference_configured,70.94,90.1,-19.16,19.16,answers_from_wrong_tradition;denominational_overclaiming;ignores_user_preferences,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_018,pastoral_application,pastoral,raw_model,63.69,80.08,-16.39,16.39,answers_from_wrong_tradition;denominational_overclaiming;flattens_disagreement;missed_escalation,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_022,pastoral_application,pastoral,guided_default,90.53,91.47,-0.94,0.94,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_022,pastoral_application,pastoral,perspective_compare,83.37,93.2,-9.83,9.83,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_022,pastoral_application,pastoral,preference_configured,83.19,89.08,-5.89,5.89,answers_from_wrong_tradition,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_022,pastoral_application,pastoral,raw_model,90.36,87.85,2.51,2.51,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_002,primary,creedal,guided_default,90.85,92.62,-1.77,1.77,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_002,primary,creedal,perspective_compare,88.11,94.4,-6.29,6.29,denominational_overclaiming,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_002,primary,creedal,preference_configured,94.67,96.43,-1.76,1.76,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_002,primary,creedal,raw_model,85.58,92.83,-7.25,7.25,verse_context_misuse,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_006,primary,creedal,guided_default,86.97,94.1,-7.13,7.13,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_006,primary,creedal,perspective_compare,85.51,93.85,-8.34,8.34,denominational_overclaiming,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_006,primary,creedal,preference_configured,85.63,92.32,-6.69,6.69,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_006,primary,creedal,raw_model,86.68,92.17,-5.49,5.49,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_010,primary,creedal,guided_default,95.05,94.48,0.57,0.57,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_010,primary,creedal,perspective_compare,92.44,92.63,-0.19,0.19,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_010,primary,creedal,preference_configured,95.06,94.72,0.34,0.34,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_010,primary,creedal,raw_model,95.24,92.68,2.56,2.56,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_014,primary,creedal,guided_default,94.59,93.33,1.26,1.26,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_014,primary,creedal,perspective_compare,87.83,89.33,-1.5,1.5,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_014,primary,creedal,preference_configured,94.54,93.93,0.61,0.61,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_014,primary,creedal,raw_model,93.77,92.75,1.02,1.02,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_018,primary,creedal,guided_default,82.63,86.53,-3.9,3.9,hallucinated_theology;overstates_certainty,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_018,primary,creedal,perspective_compare,90.65,91.8,-1.15,1.15,denominational_overclaiming,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_018,primary,creedal,preference_configured,92.82,91.57,1.25,1.25,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_018,primary,creedal,raw_model,92.72,88.63,4.09,4.09,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_001,secondary,comparative,guided_default,83.2,94.75,-11.55,11.55,verse_context_misuse,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_001,secondary,comparative,perspective_compare,84.33,91.65,-7.32,7.32,verse_context_misuse,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_001,secondary,comparative,preference_configured,83.01,95.42,-12.41,12.41,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_001,secondary,comparative,raw_model,84.7,93.92,-9.22,9.22,denominational_overclaiming,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_005,secondary,comparative,guided_default,76.16,95.38,-19.22,19.22,collapses_secondary_disagreement,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_005,secondary,comparative,perspective_compare,68.68,95.13,-26.45,26.45,denominational_overclaiming;overstates_certainty,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_005,secondary,comparative,preference_configured,79.1,94.57,-15.47,15.47,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_005,secondary,comparative,raw_model,79.96,93.62,-13.66,13.66,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_009,secondary,comparative,guided_default,88.54,93.72,-5.18,5.18,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_009,secondary,comparative,perspective_compare,80.27,94.17,-13.9,13.9,hallucinated_source_claim;overstates_certainty,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_009,secondary,comparative,preference_configured,79.56,90.1,-10.54,10.54,denominational_overclaiming,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_009,secondary,comparative,raw_model,84.83,94.95,-10.12,10.12,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_013,secondary,comparative,guided_default,90.15,93.9,-3.75,3.75,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_013,secondary,comparative,perspective_compare,88.09,92.98,-4.89,4.89,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_013,secondary,comparative,preference_configured,81.17,92.17,-11.0,11.0,overstates_certainty,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_013,secondary,comparative,raw_model,85.24,94.28,-9.04,9.04,overstates_certainty,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_017,secondary,comparative,guided_default,79.66,91.97,-12.31,12.31,answers_from_wrong_tradition,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_017,secondary,comparative,perspective_compare,71.21,91.97,-20.76,20.76,answers_from_wrong_tradition;denominational_overclaiming,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_017,secondary,comparative,preference_configured,65.76,89.77,-24.01,24.01,answers_from_wrong_tradition;denominational_overclaiming;ignores_user_preferences,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_017,secondary,comparative,raw_model,78.28,91.85,-13.57,13.57,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_021,secondary,comparative,guided_default,88.46,92.05,-3.59,3.59,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_021,secondary,comparative,perspective_compare,84.94,93.32,-8.38,8.38,denominational_overclaiming,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_021,secondary,comparative,preference_configured,41.6,41.73,-0.13,0.13,answers_from_wrong_tradition;collapses_secondary_disagreement;denominational_overclaiming;flattens_disagreement;overstates_certainty,answers_from_wrong_tradition;collapses_secondary_disagreement;denominational_overclaiming,partial,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_021,secondary,comparative,raw_model,72.06,82.0,-9.94,9.94,collapses_secondary_disagreement;denominational_overclaiming;overstates_certainty,overstates_certainty,partial,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_003,tertiary,comparative,guided_default,84.52,94.13,-9.61,9.61,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_003,tertiary,comparative,perspective_compare,79.22,93.07,-13.85,13.85,,,true,true
